property_id,atomic_proposition,event_predicate,correlation_key,projection_rule,monitor_instantiation,source_mappings,auxiliary_source_urls,instrumentation_timing,observability
COAP-TX-02,coap_matching_ack_or_reset_received,"coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation.",local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,correlate one CON exchange and derive the cycle index from retransmit_cnt before projecting the fixed AP alphabet,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:1"", ""role"": ""matching ACK/RST queue removal"", ""event_predicate"": ""coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt increments and the next absolute deadline is committed; emit deadline-reached when monotonic time crosses that stored value, not when the callback runs"", ""atomic_propositions"": [""coap_matching_ack_or_reset_received""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_dispatch"", ""lines"": ""3983-3993;4128-4133"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L3983-L3993"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt increments and the next absolute deadline is committed; emit deadline-reached when monotonic time crosses that stored value, not when the callback runs",WHITEBOX
COAP-TX-02,coap_attempt_cancelled,An allowed non-ACK/RST local cancellation path removes the current queue-node generation before its stored deadline.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,correlate one CON exchange and derive the cycle index from retransmit_cnt before projecting the fixed AP alphabet,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:2"", ""role"": ""explicit local exchange cancellation"", ""event_predicate"": ""An allowed non-ACK/RST local cancellation path removes the current queue-node generation before its stored deadline."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt increments and the next absolute deadline is committed; emit deadline-reached when monotonic time crosses that stored value, not when the callback runs"", ""atomic_propositions"": [""coap_attempt_cancelled""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_cancel_session_messages / coap_cancel_all_messages"", ""lines"": ""2573-2613;2616-2646"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L2573-L2613"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt increments and the next absolute deadline is committed; emit deadline-reached when monotonic time crosses that stored value, not when the callback runs",WHITEBOX
COAP-TX-03,coap_fourth_retransmission_completed,The correlated CON has just been retransmitted with retransmit_cnt incremented to 4 and its final wait is queued.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,retain one exchange through its stored final-wait deadline and subsequent diagnostic action; a later legitimate reuse of the Message ID starts a new generation,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""The correlated CON has just been retransmitted with retransmit_cnt incremented to 4 and its final wait is queued."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result"", ""atomic_propositions"": [""coap_fourth_retransmission_completed"", ""coap_final_wait_deadline_reached"", ""coap_fifth_retransmission_sent""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_retransmit"", ""lines"": ""1908-2007"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1908-L2007"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result",WHITEBOX
COAP-TX-03,coap_final_wait_deadline_reached,"Monotonic time reaches the absolute final-wait deadline stored after retransmit_cnt becomes 4, before any event-loop dispatch or nack callback completion.",local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,retain one exchange through its stored final-wait deadline and subsequent diagnostic action; a later legitimate reuse of the Message ID starts a new generation,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""Monotonic time reaches the absolute final-wait deadline stored after retransmit_cnt becomes 4, before any event-loop dispatch or nack callback completion."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result"", ""atomic_propositions"": [""coap_fourth_retransmission_completed"", ""coap_final_wait_deadline_reached"", ""coap_fifth_retransmission_sent""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_retransmit"", ""lines"": ""1908-2007"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1908-L2007"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result",WHITEBOX
COAP-TX-03,coap_matching_ack_or_reset_received,"coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation.",local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,retain one exchange through its stored final-wait deadline and subsequent diagnostic action; a later legitimate reuse of the Message ID starts a new generation,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:1"", ""role"": ""matching ACK/RST queue removal"", ""event_predicate"": ""coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result"", ""atomic_propositions"": [""coap_matching_ack_or_reset_received""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_dispatch"", ""lines"": ""3983-3993;4128-4133"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L3983-L3993"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result",WHITEBOX
COAP-TX-03,coap_attempt_cancelled,An allowed non-ACK/RST local cancellation path removes the current queue-node generation before its stored deadline.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,retain one exchange through its stored final-wait deadline and subsequent diagnostic action; a later legitimate reuse of the Message ID starts a new generation,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:2"", ""role"": ""explicit local exchange cancellation"", ""event_predicate"": ""An allowed non-ACK/RST local cancellation path removes the current queue-node generation before its stored deadline."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result"", ""atomic_propositions"": [""coap_attempt_cancelled""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_cancel_session_messages / coap_cancel_all_messages"", ""lines"": ""2573-2613;2616-2646"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L2573-L2613"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result",WHITEBOX
COAP-TX-03,coap_fifth_retransmission_sent,A fifth network send is performed for the same queue-node generation; this must remain false.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation + retransmit_cnt,retain one exchange through its stored final-wait deadline and subsequent diagnostic action; a later legitimate reuse of the Message ID starts a new generation,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""A fifth network send is performed for the same queue-node generation; this must remain false."", ""instrumentation_timing"": ""emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result"", ""atomic_propositions"": [""coap_fourth_retransmission_completed"", ""coap_final_wait_deadline_reached"", ""coap_fifth_retransmission_sent""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_retransmit"", ""lines"": ""1908-2007"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1908-L2007"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"emit the trigger after retransmit_cnt becomes 4 and the final absolute deadline is committed; emit deadline-reached when monotonic time crosses it; separately record the later COAP_NACK_TOO_MANY_RETRIES callback as a diagnostic Boolean, not as the bounded result",WHITEBOX
COAP-TX-04,coap_con_initial_sent,The first datagram of one correlated Confirmable exchange is successfully written.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation,correlate all wire sends to one queue-node generation before projection; do not merge a later Message ID reuse,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""The first datagram of one correlated Confirmable exchange is successfully written."", ""instrumentation_timing"": ""timestamp each successful coap_send_pdu completion and retain the queue-node generation until ACK/RST/cancel/failure"", ""atomic_propositions"": [""coap_con_initial_sent"", ""coap_same_con_retransmitted""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_send_internal / coap_retransmit"", ""lines"": ""1855-1969"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1855-L1969"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:1"", ""role"": ""MAX_TRANSMIT_SPAN implementation expression"", ""event_predicate"": ""The first datagram of one correlated Confirmable exchange is successfully written."", ""instrumentation_timing"": ""timestamp each successful coap_send_pdu completion and retain the queue-node generation until ACK/RST/cancel/failure"", ""atomic_propositions"": [""coap_con_initial_sent""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""include/coap3/coap_session_internal.h"", ""symbol"": ""COAP_MAX_TRANSMIT_SPAN"", ""lines"": ""618-628"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/include/coap3/coap_session_internal.h#L618-L628"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},timestamp each successful coap_send_pdu completion and retain the queue-node generation until ACK/RST/cancel/failure,HYBRID
COAP-TX-04,coap_same_con_retransmitted,coap_send_pdu successfully writes a later datagram for the same queue-node generation and Message ID.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation,correlate all wire sends to one queue-node generation before projection; do not merge a later Message ID reuse,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""coap_send_pdu successfully writes a later datagram for the same queue-node generation and Message ID."", ""instrumentation_timing"": ""timestamp each successful coap_send_pdu completion and retain the queue-node generation until ACK/RST/cancel/failure"", ""atomic_propositions"": [""coap_con_initial_sent"", ""coap_same_con_retransmitted""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_send_internal / coap_retransmit"", ""lines"": ""1855-1969"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1855-L1969"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},timestamp each successful coap_send_pdu completion and retain the queue-node generation until ACK/RST/cancel/failure,HYBRID
COAP-TX-05,coap_matching_ack_or_reset_received,"coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation.",local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation,"match the ACK/RST to an active sendqueue node first, then keep only events for that node generation through the terminal observation","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""coap_dispatch receives an ACK or RST whose endpoint and Message ID match the current exchange, and coap_remove_from_queue removes that exact queue-node generation."", ""instrumentation_timing"": ""emit ACK/RST only after coap_remove_from_queue returns the matching node; mark that generation closed before any later send event is projected"", ""atomic_propositions"": [""coap_matching_ack_or_reset_received""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_dispatch"", ""lines"": ""3983-3993;4089-4139"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L3983-L3993"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},emit ACK/RST only after coap_remove_from_queue returns the matching node; mark that generation closed before any later send event is projected,HYBRID
COAP-TX-05,coap_same_con_retransmitted,coap_send_pdu successfully writes a later datagram for the same queue-node generation and Message ID.,local endpoint + remote endpoint + transport protocol + Message ID + queue-node generation,"match the ACK/RST to an active sendqueue node first, then keep only events for that node generation through the terminal observation","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:1"", ""role"": ""subsequent send for the same queue-node generation"", ""event_predicate"": ""coap_send_pdu successfully writes a later datagram for the same queue-node generation and Message ID."", ""instrumentation_timing"": ""emit ACK/RST only after coap_remove_from_queue returns the matching node; mark that generation closed before any later send event is projected"", ""atomic_propositions"": [""coap_same_con_retransmitted""], ""repository"": ""obgm/libcoap"", ""commit"": ""7cf7465b784baded4de183290c547d582becfd28"", ""path"": ""src/coap_net.c"", ""symbol"": ""coap_retransmit"", ""lines"": ""1908-1969"", ""url"": ""https://github.com/obgm/libcoap/blob/7cf7465b784baded4de183290c547d582becfd28/src/coap_net.c#L1908-L1969"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},emit ACK/RST only after coap_remove_from_queue returns the matching node; mark that generation closed before any later send event is projected,HYBRID
