property_id,atomic_proposition,event_predicate,correlation_key,projection_rule,monitor_instantiation,source_mappings,auxiliary_source_urls,instrumentation_timing,observability
OPCUA-SESS-01,session_timeout_terminated,UA_Server_cleanupSessions removes that Session with shutdown reason TIMEOUT.,server instance + authenticationToken/sessionId; dynamic NodeIds remain fields,EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Correlate one Session generation; each valid Service activity satisfies the old generation and starts a new projected word; explicit close/shutdown cancels it.,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""UA_Server_cleanupSessions removes that Session with shutdown reason TIMEOUT."", ""instrumentation_timing"": ""Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately."", ""atomic_propositions"": [""session_timeout_terminated""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_session.c"", ""symbol"": ""UA_Server_cleanupSessions"", ""lines"": ""115-126"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c#L115-L126"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately.,HYBRID
OPCUA-SESS-01,session_service_activity,A valid correlated Service request updates the Session lifetime before expiry.,server instance + authenticationToken/sessionId; dynamic NodeIds remain fields,EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Correlate one Session generation; each valid Service activity satisfies the old generation and starts a new projected word; explicit close/shutdown cancels it.,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:1"", ""role"": ""Session logical idle deadline"", ""event_predicate"": ""A valid correlated Service request updates the Session lifetime before expiry."", ""instrumentation_timing"": ""Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately."", ""atomic_propositions"": [""session_idle_window_started_1200000"", ""session_service_activity""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_session.c"", ""symbol"": ""UA_Session_updateLifetime"", ""lines"": ""125-131"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_session.c#L125-L131"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:2"", ""role"": ""valid Service activity refresh"", ""event_predicate"": ""A valid correlated Service request updates the Session lifetime before expiry."", ""instrumentation_timing"": ""Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately."", ""atomic_propositions"": [""session_service_activity""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_server_binary.c"", ""symbol"": ""processMSGDecoded"", ""lines"": ""716-865"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_server_binary.c#L716-L865"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately.,HYBRID
OPCUA-SESS-01,session_idle_generation_cancelled,"Service_CloseSession removes the correlated Session with CLOSE rather than TIMEOUT, or an equivalent server purge/removal lifecycle ends it before the idle deadline.",server instance + authenticationToken/sessionId; dynamic NodeIds remain fields,EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Correlate one Session generation; each valid Service activity satisfies the old generation and starts a new projected word; explicit close/shutdown cancels it.,"one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:4"", ""role"": ""explicit CloseSession and removal"", ""event_predicate"": ""Service_CloseSession removes the correlated Session with CLOSE rather than TIMEOUT, or an equivalent server purge/removal lifecycle ends it before the idle deadline."", ""instrumentation_timing"": ""Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately."", ""atomic_propositions"": [""session_idle_generation_cancelled""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_session.c"", ""symbol"": ""Service_CloseSession / UA_Server_removeSession"", ""lines"": ""29-98;918-960"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_session.c#L29-L98"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Open/reset from UA_Session_updateLifetime and the valid Service dispatch hook; emit timeout immediately before UA_Server_removeSession. Store session.validTill as the logical deadline and cleanup callback time separately.,HYBRID
OPCUA-SUB-01,default_subscription_first_cycle_started,CreateSubscription succeeds with revisedPublishingInterval=500 ms and at least one Publish request is queued before the first cycle.,Session authenticationToken + subscriptionId + Publish requestId; IDs remain event fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one Subscription first-cycle generation; close, deletion, or revised-setting change emits first_cycle_generation_cancelled and ends it.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""CreateSubscription succeeds with revisedPublishingInterval=500 ms and at least one Publish request is queued before the first cycle."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""default_subscription_first_cycle_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""Subscription_setState"", ""lines"": ""730-759"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L730-L759"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:1"", ""role"": ""CreateSubscription revised values"", ""event_predicate"": ""CreateSubscription succeeds with revisedPublishingInterval=500 ms and at least one Publish request is queued before the first cycle."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""default_subscription_first_cycle_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""Service_CreateSubscription"", ""lines"": ""55-127"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L55-L127"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:2"", ""role"": ""Publish request queue prerequisite"", ""event_predicate"": ""CreateSubscription succeeds with revisedPublishingInterval=500 ms and at least one Publish request is queued before the first cycle."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""default_subscription_first_cycle_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""Service_Publish"", ""lines"": ""236-355"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L236-L355"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:6"", ""role"": ""500 ms client request profile"", ""event_predicate"": ""CreateSubscription succeeds with revisedPublishingInterval=500 ms and at least one Publish request is queued before the first cycle."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""default_subscription_first_cycle_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""include/open62541/client_subscriptions.h"", ""symbol"": ""UA_CreateSubscriptionRequest_default"", ""lines"": ""43-63"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/include/open62541/client_subscriptions.h#L43-L63"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately.",HYBRID
OPCUA-SUB-01,first_publish_response,"The first correlated PublishResponse is sent, containing either notifications or an empty keep-alive message.",Session authenticationToken + subscriptionId + Publish requestId; IDs remain event fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one Subscription first-cycle generation; close, deletion, or revised-setting change emits first_cycle_generation_cancelled and ends it.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:3"", ""role"": ""first notification or keep-alive response"", ""event_predicate"": ""The first correlated PublishResponse is sent, containing either notifications or an empty keep-alive message."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""first_publish_response""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""427-648"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L427-L648"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately.",HYBRID
OPCUA-SUB-01,first_cycle_generation_cancelled,"The correlated Subscription is deleted, its revised interval is changed by ModifySubscription, or its Session-close path deletes the Subscription before the first-cycle response.",Session authenticationToken + subscriptionId + Publish requestId; IDs remain event fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one Subscription first-cycle generation; close, deletion, or revised-setting change emits first_cycle_generation_cancelled and ends it.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:4"", ""role"": ""Subscription deletion or setting change"", ""event_predicate"": ""The correlated Subscription is deleted, its revised interval is changed by ModifySubscription, or its Session-close path deletes the Subscription before the first-cycle response."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""first_cycle_generation_cancelled""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_delete"", ""lines"": ""53-115"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L53-L115"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:5"", ""role"": ""revised interval change"", ""event_predicate"": ""The correlated Subscription is deleted, its revised interval is changed by ModifySubscription, or its Session-close path deletes the Subscription before the first-cycle response."", ""instrumentation_timing"": ""Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately."", ""atomic_propositions"": [""first_cycle_generation_cancelled""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""Service_ModifySubscription"", ""lines"": ""130-193"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L130-L193"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},"Start only after CreateSubscription returns revisedPublishingInterval=500, callback registration succeeds, and a Publish request is queued. Record the scheduled first-cycle deadline; emit response at the actual sendResponse handoff and keep callback time separately.",HYBRID
OPCUA-SUB-02,default_keepalive_window_started,"After a prior message/reset, the adapter observes revised interval=500, maxKeepAliveCount=10, no queued notifications, and a Publish request remains available.",Session + subscriptionId + Publish request queue; sequence numbers/requestIds are fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one keep-alive counter generation; notification satisfies it, while deletion, setting modification, or Session close emits keepalive_generation_cancelled.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""After a prior message/reset, the adapter observes revised interval=500, maxKeepAliveCount=10, no queued notifications, and a Publish request remains available."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""default_keepalive_window_started"", ""keepalive_response"", ""notification_response""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""477-610"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L477-L610"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:1"", ""role"": ""revised keep-alive settings"", ""event_predicate"": ""After a prior message/reset, the adapter observes revised interval=500, maxKeepAliveCount=10, no queued notifications, and a Publish request remains available."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""default_keepalive_window_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""setSubscriptionSettings / Service_CreateSubscription"", ""lines"": ""26-52;55-127"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L26-L52"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:4"", ""role"": ""default 500 ms by 10 client profile"", ""event_predicate"": ""After a prior message/reset, the adapter observes revised interval=500, maxKeepAliveCount=10, no queued notifications, and a Publish request remains available."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""default_keepalive_window_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""include/open62541/client_subscriptions.h"", ""symbol"": ""UA_CreateSubscriptionRequest_default"", ""lines"": ""43-63"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/include/open62541/client_subscriptions.h#L43-L63"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately.,HYBRID
OPCUA-SUB-02,keepalive_response,A correlated PublishResponse with zero notifications is sent as keep-alive.,Session + subscriptionId + Publish request queue; sequence numbers/requestIds are fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one keep-alive counter generation; notification satisfies it, while deletion, setting modification, or Session close emits keepalive_generation_cancelled.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""A correlated PublishResponse with zero notifications is sent as keep-alive."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""default_keepalive_window_started"", ""keepalive_response"", ""notification_response""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""477-610"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L477-L610"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately.,HYBRID
OPCUA-SUB-02,notification_response,A correlated PublishResponse containing at least one notification ends this no-notification window.,Session + subscriptionId + Publish request queue; sequence numbers/requestIds are fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one keep-alive counter generation; notification satisfies it, while deletion, setting modification, or Session close emits keepalive_generation_cancelled.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""A correlated PublishResponse containing at least one notification ends this no-notification window."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""default_keepalive_window_started"", ""keepalive_response"", ""notification_response""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""477-610"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L477-L610"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately.,HYBRID
OPCUA-SUB-02,keepalive_generation_cancelled,"The correlated Subscription is deleted, ModifySubscription changes its revised interval/count, or its Session-close path deletes the Subscription before this keep-alive generation completes.",Session + subscriptionId + Publish request queue; sequence numbers/requestIds are fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one keep-alive counter generation; notification satisfies it, while deletion, setting modification, or Session close emits keepalive_generation_cancelled.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""auxiliary:2"", ""role"": ""Subscription deletion"", ""event_predicate"": ""The correlated Subscription is deleted, ModifySubscription changes its revised interval/count, or its Session-close path deletes the Subscription before this keep-alive generation completes."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""keepalive_generation_cancelled""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_delete"", ""lines"": ""53-115"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L53-L115"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:3"", ""role"": ""revised interval/count change"", ""event_predicate"": ""The correlated Subscription is deleted, ModifySubscription changes its revised interval/count, or its Session-close path deletes the Subscription before this keep-alive generation completes."", ""instrumentation_timing"": ""Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately."", ""atomic_propositions"": [""keepalive_generation_cancelled""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""Service_ModifySubscription"", ""lines"": ""130-193"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L130-L193"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Emit a new generation after lines 609-610 reset currentKeepAliveCount and preconditions are rechecked. Store the tenth publishing-cycle deadline; emit keepalive/notification at sendResponse and retain callback time separately.,HYBRID
OPCUA-SUB-03,default_subscription_no_publish_window_started,No Publish request is available immediately after a lifetime reset for a subscription with revised 500 ms and lifetimeCount 10000.,Session + subscriptionId; Publish requestIds and sequence numbers remain fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one lifetime-counter generation; reset satisfies and starts a separate generation, while manual deletion/transfer/setting change emits cancellation.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""No Publish request is available immediately after a lifetime reset for a subscription with revised 500 ms and lifetimeCount 10000."", ""instrumentation_timing"": ""Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately."", ""atomic_propositions"": [""default_subscription_no_publish_window_started"", ""subscription_timeout_closed""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""455-474"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L455-L474"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:4"", ""role"": ""default revised-value source"", ""event_predicate"": ""No Publish request is available immediately after a lifetime reset for a subscription with revised 500 ms and lifetimeCount 10000."", ""instrumentation_timing"": ""Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately."", ""atomic_propositions"": [""default_subscription_no_publish_window_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_services_subscription.c"", ""symbol"": ""setSubscriptionSettings / Service_CreateSubscription"", ""lines"": ""26-52;55-127"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_services_subscription.c#L26-L52"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}, {""mapping"": ""auxiliary:5"", ""role"": ""500 ms and 10000-count client profile"", ""event_predicate"": ""No Publish request is available immediately after a lifetime reset for a subscription with revised 500 ms and lifetimeCount 10000."", ""instrumentation_timing"": ""Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately."", ""atomic_propositions"": [""default_subscription_no_publish_window_started""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""include/open62541/client_subscriptions.h"", ""symbol"": ""UA_CreateSubscriptionRequest_default"", ""lines"": ""43-63"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/include/open62541/client_subscriptions.h#L43-L63"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately.,HYBRID
OPCUA-SUB-03,subscription_timeout_closed,The server marks Bad_Timeout and executes the timeout-close/delete path for the correlated subscription.,Session + subscriptionId; Publish requestIds and sequence numbers remain fields,"EXACTLY_ONE_TRIGGER_PER_PROJECTED_WORD; each reset/restart closes the old generation and opens a separately monitored generation. Project one lifetime-counter generation; reset satisfies and starts a separate generation, while manual deletion/transfer/setting change emits cancellation.","one correlated obligation instance per timed word; if the trigger can repeat, the adapter spawns a new projection keyed by timer/request generation","[{""mapping"": ""primary"", ""role"": ""primary property hook"", ""event_predicate"": ""The server marks Bad_Timeout and executes the timeout-close/delete path for the correlated subscription."", ""instrumentation_timing"": ""Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately."", ""atomic_propositions"": [""default_subscription_no_publish_window_started"", ""subscription_timeout_closed""], ""repository"": ""open62541/open62541"", ""commit"": ""76e425ee963e8c16c0414f2f6bd0c7a5761a92c3"", ""path"": ""src/server/ua_subscription.c"", ""symbol"": ""UA_Subscription_publish"", ""lines"": ""455-474"", ""url"": ""https://github.com/open62541/open62541/blob/76e425ee963e8c16c0414f2f6bd0c7a5761a92c3/src/server/ua_subscription.c#L455-L474"", ""source_file_verified"": true, ""source_line_verified"": true, ""source_symbol_verified"": true}]",{},Start immediately after Subscription_resetLifetime when the Publish queue is empty and revised values are 500/10000. Store the 10000th-cycle logical deadline; emit timeout-close when statusChange becomes BADTIMEOUT and record callback time separately.,HYBRID
